2019-04-02 05:37:12,38,19.7
2019-04-02 05:47:13,38,19.7
2019-04-02 05:57:13,38,19.8
2019-04-02 06:07:13,38,19.9
2019-04-02 06:17:14,38,19.8
2019-04-02 06:27:14,38,20
2019-04-02 06:37:14,38,20
2019-04-02 06:47:15,38,20.1
2019-04-02 06:57:15,38,20.2
2019-04-02 07:07:15,38,20.3
2019-04-02 07:17:16,38,20.2
2019-04-02 07:27:16,38,20.4
2019-04-02 07:37:16,38,20.5
2019-04-02 07:47:17,38,20.6
2019-04-02 07:57:17,38,20.7
2019-04-02 08:07:17,38,20.8
2019-04-02 08:17:18,38,21
2019-04-02 08:27:18,38,20.9
2019-04-02 08:37:18,38,21
2019-04-02 08:47:19,38,21
2019-04-02 08:57:19,38,21.2
2019-04-02 09:07:20,38,21.2
2019-04-02 09:17:20,38,21.4
2019-04-02 09:27:20,38,21.4
2019-04-02 09:37:21,38,21.5
2019-04-02 09:47:21,38,21.5
2019-04-02 09:57:21,38,21.6
2019-04-02 10:07:22,38,21.7
2019-04-02 10:17:22,38,21.8
2019-04-02 10:27:23,38,21.9
2019-04-02 10:37:23,38,22
2019-04-02 10:47:23,38,21.8
2019-04-02 10:57:24,38,22
2019-04-02 11:07:24,38,22.1
2019-04-02 11:17:24,38,22.1
2019-04-02 11:27:25,38,22.2
2019-04-02 11:37:25,38,22.2
2019-04-02 11:47:26,38,22.2
2019-04-02 11:57:26,38,22.2
2019-04-02 12:07:26,38,22.3
2019-04-02 12:17:27,38,22.4
2019-04-02 12:27:27,38,22.3
2019-04-02 12:37:27,38,22.2
2019-04-02 12:47:28,38,22.3
2019-04-02 12:57:28,38,22.1
2019-04-02 01:07:29,38,22.4
2019-04-02 01:17:29,38,22.5
2019-04-02 01:27:29,38,22.4
2019-04-02 01:37:30,38,22.5
2019-04-02 01:47:30,38,22.5
2019-04-02 01:57:30,38,22.4
2019-04-02 02:07:31,38,22.4
2019-04-02 02:17:31,38,22.4
2019-04-02 02:27:31,38,22.5
2019-04-02 02:37:32,38,22.5
2019-04-02 02:47:32,38,22.5
2019-04-02 02:57:32,38,22.4
2019-04-02 03:07:33,38,22.2
2019-04-02 03:17:33,38,22.3
2019-04-02 03:27:33,38,22.1
2019-04-02 03:37:34,38,22.3
2019-04-02 03:47:34,38,22.2
2019-04-02 03:57:34,38,22.1
2019-04-02 04:07:35,38,22.1
2019-04-02 04:17:35,38,22.1
2019-04-02 04:27:35,38,22.1
2019-04-02 04:37:36,38,22
2019-04-02 04:47:36,38,21.8
2019-04-02 04:57:36,38,21.7
2019-04-02 05:07:37,38,21.6
2019-04-02 05:17:37,38,21.4
2019-04-02 05:27:37,38,21.5
2019-04-02 05:37:38,38,21.6
2019-04-02 05:47:38,38,21.8
2019-04-02 05:57:38,38,21.5
2019-04-02 06:07:39,38,21.5
2019-04-02 06:17:39,38,21.5
2019-04-02 06:27:39,38,21.6
2019-04-02 06:37:40,37,21.5
2019-04-02 06:47:40,37,21.2
2019-04-02 06:57:40,37,21.2
2019-04-02 07:07:41,37,21.2
2019-04-02 07:17:41,37,21.1
2019-04-02 07:27:41,37,20.9
2019-04-02 07:37:42,37,20.8
2019-04-02 07:47:42,37,20.7
2019-04-02 07:57:42,37,20.6
2019-04-02 08:07:43,37,20.6
2019-04-02 08:17:43,37,20.5
2019-04-02 08:27:43,37,20.4
2019-04-02 08:37:44,37,20.4
2019-04-02 08:47:44,37,20.3
2019-04-02 08:57:44,37,20.2
2019-04-02 09:07:45,36,20.1
2019-04-02 09:17:45,36,20.1
2019-04-02 09:27:45,36,20.1
2019-04-02 09:37:46,36,20
2019-04-02 09:47:46,36,20
2019-04-02 09:57:46,36,19.9
2019-04-02 10:07:47,35,19.9
2019-04-02 10:17:47,36,19.8
2019-04-02 10:27:47,36,19.8
2019-04-02 10:37:48,36,19.8
2019-04-02 10:47:48,36,19.8
2019-04-02 10:57:49,36,19.8
2019-04-02 11:07:49,36,19.8
2019-04-02 11:17:49,36,19.9
2019-04-02 11:27:50,35,19.8
2019-04-02 11:37:50,35,19.8
2019-04-02 11:47:50,35,19.8
2019-04-02 11:57:51,35,19.8
2019-04-03 12:07:51,35,19.7
2019-04-03 12:17:51,35,19.7
2019-04-03 12:27:52,35,19.7
2019-04-03 12:37:52,35,19.7
2019-04-03 12:47:52,35,19.7
2019-04-03 12:57:53,35,19.6
2019-04-03 01:07:53,35,19.7
2019-04-03 01:17:53,35,19.6
2019-04-03 01:27:54,35,19.6
2019-04-03 01:37:54,35,19.5
2019-04-03 01:47:54,36,19.6
2019-04-03 01:57:55,35,19.6
2019-04-03 02:07:55,34,19.5
2019-04-03 02:17:55,35,19.6
2019-04-03 02:27:56,35,19.6
2019-04-03 02:37:56,35,19.5
2019-04-03 02:47:56,34,19.5
2019-04-03 02:57:57,35,19.5
2019-04-03 03:07:57,34,19.5
2019-04-03 03:17:58,35,19.5
2019-04-03 03:27:58,34,19.4
2019-04-03 03:37:58,35,19.4
2019-04-03 03:47:59,35,19.5
2019-04-03 03:57:59,35,19.5
2019-04-03 04:07:59,35,19.5
2019-04-03 04:18:00,35,19.4
2019-04-03 04:28:00,34,19.5
2019-04-03 04:38:00,34,19.5
2019-04-03 04:48:01,34,19.5
2019-04-03 04:58:01,34,19.6
2019-04-03 05:08:01,34,19.6
2019-04-03 05:18:02,34,19.6
2019-04-03 05:28:02,34,19.6
2019-04-03 05:38:02,34,19.6
2019-04-03 05:48:03,34,19.7
2019-04-03 05:58:03,34,19.7
2019-04-03 06:08:03,34,19.8
2019-04-03 06:18:04,34,19.9
2019-04-03 06:28:04,34,20
2019-04-03 06:38:04,34,20.1
2019-04-03 06:48:05,34,20.2
2019-04-03 06:58:05,34,20.2
2019-04-03 07:08:05,34,20.3
2019-04-03 07:18:06,34,20.4
2019-04-03 07:28:06,34,20.5
2019-04-03 07:38:06,34,20.6
2019-04-03 07:48:07,34,20.6
2019-04-03 07:58:07,34,20.8
2019-04-03 08:08:07,34,20.9
2019-04-03 08:18:08,34,21
2019-04-03 08:28:08,34,21.1
2019-04-03 08:38:08,34,21.2
2019-04-03 08:48:09,34,21.3
2019-04-03 08:58:09,34,21.4
2019-04-03 09:08:09,34,21.4
2019-04-03 09:18:10,34,21.5
2019-04-03 09:28:10,34,21.4
2019-04-03 09:38:11,34,21.7
2019-04-03 09:48:11,34,21.7
2019-04-03 09:58:11,34,21.7
2019-04-03 10:08:12,34,21.9
2019-04-03 10:18:12,34,21.9
2019-04-03 10:28:12,34,21.9
2019-04-03 10:38:13,34,22.1
2019-04-03 10:48:13,34,22.2
2019-04-03 10:58:13,35,22.2
2019-04-03 11:08:14,35,22.3
2019-04-03 11:18:14,35,22.3
2019-04-03 11:28:15,35,22.3
2019-04-03 11:38:15,35,22.5
2019-04-03 11:48:15,35,22.4
2019-04-03 11:58:16,35,22.6
2019-04-03 12:08:16,35,22.5
2019-04-03 12:18:16,35,22.6
2019-04-03 12:28:17,35,22.5
2019-04-03 12:38:17,34,22.7
2019-04-03 12:58:18,34,22.7
2019-04-03 01:08:18,34,22.6
2019-04-03 01:18:19,34,22.8
2019-04-03 01:28:19,34,22.8
2019-04-03 01:38:19,34,22.9
2019-04-03 01:48:20,34,22.7
2019-04-03 01:58:20,34,22.8
2019-04-03 02:08:20,34,22.8
2019-04-03 02:18:21,34,22.7
2019-04-03 02:28:21,34,22.8
2019-04-03 02:38:22,34,22.8
2019-04-03 02:48:22,34,22.8
2019-04-03 02:58:22,34,22.8
2019-04-03 03:08:23,34,22.8
2019-04-03 03:18:23,34,22.8
2019-04-03 03:28:23,34,22.8
2019-04-03 03:38:24,34,22.8
2019-04-03 03:48:24,34,22.7
2019-04-03 03:58:24,34,22.7
2019-04-03 04:08:25,34,22.5
2019-04-03 04:18:25,34,22.3
2019-04-03 04:28:25,34,22.3
2019-04-03 04:38:26,34,22.4
2019-04-03 04:48:26,34,22.4
2019-04-03 04:58:27,34,22.4
2019-04-03 05:08:27,34,22.3
2019-04-03 05:18:27,34,22.4
2019-04-03 05:28:28,34,22.2
2019-04-03 05:38:28,34,22.2
2019-04-03 05:48:28,34,22.1
2019-04-03 05:58:29,34,22.1
2019-04-03 06:08:29,34,21.9
2019-04-03 06:18:29,34,22
2019-04-03 06:28:31,34,21.8
2019-04-03 06:38:31,34,21.8
2019-04-03 06:48:32,34,21.8
2019-04-03 06:58:32,34,21.7
2019-04-03 07:08:32,33,21.6
2019-04-03 07:18:33,33,21.4
2019-04-03 07:28:33,33,21.5
2019-04-03 07:38:33,33,21.4
2019-04-03 07:48:34,33,21.4
2019-04-03 07:58:34,33,21.2
2019-04-03 08:08:34,33,21.1
2019-04-03 08:18:35,33,21
2019-04-03 08:28:35,33,21
2019-04-03 08:38:35,33,20.9
2019-04-03 08:48:36,33,20.9
2019-04-03 08:58:36,33,20.8
2019-04-03 09:08:36,33,20.9
2019-04-03 09:28:42,33,20.7
2019-04-03 09:38:42,32,20.6
2019-04-03 09:48:42,33,20.7
2019-04-03 09:58:42,32,20.6
2019-04-03 10:08:43,32,20.5
2019-04-03 10:18:43,32,20.4
2019-04-03 10:28:43,32,20.4
2019-04-03 10:38:44,32,20.4
2019-04-03 10:58:44,31,20.3
2019-04-03 11:08:45,32,20.3
2019-04-03 11:18:45,32,20.2
2019-04-03 11:28:45,32,20.3
2019-04-03 11:38:46,32,20.2
2019-04-03 11:48:46,32,20.4
2019-04-03 11:58:46,31,20.2
2019-04-04 12:08:47,31,20.2
2019-04-04 12:18:47,31,20.2
2019-04-04 12:28:47,32,20.1
2019-04-04 12:38:48,32,20.1
2019-04-04 12:48:48,32,20.1
2019-04-04 12:58:48,32,20.1
2019-04-04 01:08:49,31,20
2019-04-04 01:18:49,31,20
2019-04-04 01:28:50,31,20
2019-04-04 01:38:50,31,20.1
2019-04-04 01:48:50,31,20
2019-04-04 01:58:51,31,20
2019-04-04 02:08:51,31,19.9
2019-04-04 02:18:51,31,19.9
2019-04-04 02:28:52,31,19.9
2019-04-04 02:38:52,31,20
2019-04-04 02:48:52,31,20
2019-04-04 02:58:53,31,19.9
2019-04-04 03:08:53,31,20
2019-04-04 03:18:53,31,19.9
2019-04-04 03:28:54,31,19.9
2019-04-04 03:38:54,31,19.9
2019-04-04 03:48:54,30,19.9
2019-04-04 03:58:55,30,19.8
2019-04-04 04:08:55,30,19.7
2019-04-04 04:18:56,30,19.7
2019-04-04 04:28:56,30,19.7
2019-04-04 04:38:57,30,19.7
2019-04-04 04:48:57,30,19.8
2019-04-04 04:58:57,30,19.8
2019-04-04 05:08:58,30,19.8
2019-04-04 05:18:58,30,19.8
2019-04-04 05:28:59,30,19.9
2019-04-04 05:38:59,30,20
2019-04-04 05:48:59,30,20.1
2019-04-04 05:59:00,30,20.1
2019-04-04 06:09:00,30,20.2
2019-04-04 06:19:00,30,20.4
2019-04-04 06:29:01,30,20.5
2019-04-04 06:39:01,30,20.5
2019-04-04 06:49:01,30,20.5
2019-04-04 06:59:02,30,20.7
2019-04-04 07:09:02,30,20.7
2019-04-04 07:19:02,30,20.8
2019-04-04 07:29:03,30,20.9
2019-04-04 07:39:03,30,21
2019-04-04 07:49:03,30,21.1
2019-04-04 07:59:04,30,21.1
2019-04-04 08:09:04,30,21.1
2019-04-04 08:19:05,30,21.2
2019-04-04 08:29:05,29,21.5
2019-04-04 08:39:05,29,21.7
2019-04-04 08:49:06,29,21.6
2019-04-04 08:59:06,29,21.7
2019-04-04 09:09:07,29,21.8
2019-04-04 09:19:07,30,21.9
2019-04-04 09:29:07,29,21.9
2019-04-04 09:39:08,29,22.1
2019-04-04 09:49:08,30,22.2
2019-04-04 09:59:09,29,22.2
2019-04-04 10:09:09,29,22.3
2019-04-04 10:19:09,29,22.3
2019-04-04 10:29:10,29,22.5
2019-04-04 10:39:10,29,22.4
2019-04-04 10:49:11,29,22.5
2019-04-04 10:59:11,29,22.6
2019-04-04 11:09:11,29,22.7
2019-04-04 11:19:12,29,22.5
2019-04-04 11:29:12,29,22.8
2019-04-04 11:39:12,29,22.8
2019-04-04 11:49:13,29,22.8
2019-04-04 11:59:13,29,22.9
2019-04-04 12:09:14,29,23
2019-04-04 12:19:14,29,23
2019-04-04 12:29:14,29,22.9
2019-04-04 12:39:15,29,23
2019-04-04 12:49:15,29,22.9
2019-04-04 12:59:15,29,22.8
2019-04-04 01:09:16,29,22.9
2019-04-04 01:19:16,29,23.4
2019-04-04 01:29:17,29,23.3
2019-04-04 01:39:17,29,23.1
2019-04-04 01:49:17,29,23.2
2019-04-04 01:59:18,29,23.3
2019-04-04 02:09:18,29,23.3
2019-04-04 02:19:18,29,23.1
2019-04-04 02:29:19,29,23.2
2019-04-04 02:39:19,29,23.2
2019-04-04 02:49:20,29,23
2019-04-04 02:59:20,29,23.1
2019-04-04 03:09:20,29,23.2
2019-04-04 03:19:21,29,23.2
2019-04-04 03:29:21,29,23.1
2019-04-04 03:39:21,29,23.1
2019-04-04 03:59:26,29,23
2019-04-04 04:09:27,29,23
2019-04-04 04:19:27,28,23
2019-04-04 04:29:27,28,22.9
2019-04-04 04:39:28,28,22.8
2019-04-04 04:49:28,28,22.7
2019-04-04 04:59:28,28,22.6
2019-04-04 05:09:29,28,22.6
2019-04-04 05:19:29,28,22.6
2019-04-04 05:29:29,28,22.3
2019-04-04 05:39:30,28,22.1
2019-04-04 05:49:30,28,22
2019-04-04 05:59:30,27,21.8
2019-04-04 06:09:31,27,21.9
2019-04-04 06:19:31,27,21.7
2019-04-04 06:29:31,27,21.6
2019-04-04 06:39:32,27,21.7
2019-04-04 06:49:32,27,21.5
2019-04-04 06:59:32,27,21.5
2019-04-04 07:09:33,27,21.3
2019-04-04 07:19:33,27,21.2
2019-04-04 07:29:33,27,21.1
2019-04-04 07:39:34,26,21
2019-04-04 07:49:34,26,21
2019-04-04 07:59:34,26,21
2019-04-04 08:09:35,26,20.9
2019-04-04 08:19:35,26,20.9
2019-04-04 08:29:35,26,20.9
2019-04-04 08:39:36,26,20.8
2019-04-04 08:49:36,26,20.7
2019-04-04 08:59:36,26,20.7
2019-04-04 09:09:37,25,20.7
2019-04-04 09:19:37,26,20.7
2019-04-04 09:29:37,26,20.6
2019-04-04 09:39:38,26,20.6
2019-04-04 09:49:38,25,20.7
2019-04-04 09:59:38,25,20.6
2019-04-04 10:09:39,25,20.6
2019-04-04 10:19:39,25,20.6
2019-04-04 10:29:39,25,20.7
2019-04-04 10:39:40,25,20.5
2019-04-04 10:49:40,25,20.6
2019-04-04 10:59:40,25,20.5
2019-04-04 11:09:41,25,20.5
2019-04-04 11:19:41,25,20.5
2019-04-04 11:29:42,24,20.4
2019-04-04 11:39:42,25,20.4
2019-04-04 11:49:42,25,20.4
2019-04-04 11:59:43,25,20.5
2019-04-05 12:09:43,24,20.3
2019-04-05 12:19:43,24,20.4
2019-04-05 12:29:43,24,20.3
2019-04-05 12:39:44,24,20.4
2019-04-05 12:49:44,24,20.3
2019-04-05 12:59:44,24,20.4
2019-04-05 01:09:45,24,20.3
2019-04-05 01:19:45,24,20.2
2019-04-05 01:29:46,24,20.2
2019-04-05 01:39:46,24,20.2
2019-04-05 01:49:46,24,20.3
2019-04-05 01:59:47,24,20.3
2019-04-05 02:09:47,24,20.3
2019-04-05 02:19:47,24,20.2
2019-04-05 02:29:48,24,20.3
2019-04-05 02:39:48,24,20.3
2019-04-05 02:49:48,24,20.3
2019-04-05 02:59:49,24,20.1
2019-04-05 03:09:49,23,20.2
2019-04-05 03:19:49,23,20.2
2019-04-05 03:29:50,23,20.1
2019-04-05 03:39:50,23,20.1
2019-04-05 03:49:50,23,20.1
2019-04-05 03:59:51,23,20.1
2019-04-05 04:09:51,23,20.2
2019-04-05 04:19:51,23,20.3
2019-04-05 04:29:52,23,20.2
2019-04-05 04:39:52,23,20.2
2019-04-05 04:49:53,23,20.2
2019-04-05 04:59:53,23,20.2
2019-04-05 05:09:53,23,20.2
2019-04-05 05:19:53,23,20.3
2019-04-05 05:29:54,23,20.3
2019-04-05 05:39:54,23,20.4
2019-04-05 05:49:54,23,20.5
2019-04-05 05:59:55,23,20.5
2019-04-05 06:09:55,23,20.7
2019-04-05 06:19:56,23,20.8
2019-04-05 06:29:56,22,20.9
2019-04-05 06:39:56,23,21
2019-04-05 06:49:56,23,21.1
2019-04-05 06:59:57,23,21.2
2019-04-05 07:09:57,23,21.3
2019-04-05 07:20:31,22,21.2
2019-04-05 07:30:03,23,21.5
2019-04-05 07:40:03,22,21.5
2019-04-05 07:50:04,23,21.6
2019-04-05 08:00:04,22,21.8
2019-04-05 08:10:05,23,21.9
2019-04-05 08:20:05,22,22
2019-04-05 08:30:05,22,22
2019-04-05 08:40:06,22,22.1
2019-04-05 08:50:06,22,22.1
2019-04-05 09:00:06,22,22.2
2019-04-05 09:10:07,22,22.2
2019-04-05 09:20:07,22,22.4
2019-04-05 09:30:08,22,22.2
2019-04-05 09:40:08,22,22.5
2019-04-05 09:50:09,22,22.7
2019-04-05 10:00:09,22,22.6
2019-04-05 10:10:09,22,22.8
2019-04-05 10:20:10,22,22.7
2019-04-05 10:30:10,22,22.7
2019-04-05 10:40:11,23,22.9
2019-04-05 10:50:11,22,22.8
2019-04-05 11:00:11,22,23
2019-04-05 11:10:12,23,23
2019-04-05 11:20:12,22,23.2
2019-04-05 11:30:12,22,23
2019-04-05 11:40:13,22,23.2
2019-04-05 11:50:13,22,23.3
2019-04-05 12:00:14,22,23
2019-04-05 12:10:14,22,23
2019-04-05 12:20:14,22,23.2
2019-04-05 12:30:15,22,23.3
2019-04-05 12:40:15,22,23.4
2019-04-05 12:50:15,22,23.3
2019-04-05 01:00:16,22,23.4
2019-04-05 01:10:16,22,23.3
2019-04-05 01:20:16,22,23.5
2019-04-05 01:30:17,22,23.4
2019-04-05 01:40:17,21,23.3
2019-04-05 01:50:18,21,23.3
2019-04-05 02:00:18,21,23.3
2019-04-05 02:10:18,21,23.4
2019-04-05 02:20:19,21,23.5
2019-04-05 02:30:19,21,23.5
2019-04-05 02:40:19,21,23.4
2019-04-05 02:50:20,21,23.4
2019-04-05 03:00:20,21,23.5
2019-04-05 03:10:20,21,23.3
2019-04-05 03:20:21,21,23.3
2019-04-05 03:30:21,21,23.4
2019-04-05 03:40:21,21,23.3
2019-04-05 03:50:22,21,23.2
2019-04-05 04:00:22,21,23.3
2019-04-05 04:10:22,20,23.1
2019-04-05 04:20:23,20,23
2019-04-05 04:30:23,20,23.1
2019-04-05 04:40:23,20,23.1
2019-04-05 04:50:24,20,23
2019-04-05 05:00:24,20,22.9
2019-04-05 05:10:24,20,23
2019-04-05 05:20:25,20,22.7
2019-04-05 05:30:25,20,22.8
2019-04-05 05:40:25,20,22.6
2019-04-05 05:50:26,20,22.3
2019-04-05 06:00:26,20,22.1
2019-04-05 06:10:26,20,22
2019-04-05 06:20:27,20,21.9
2019-04-05 06:30:27,20,22.1
2019-04-05 06:40:28,20,21.8
2019-04-05 06:50:28,20,21.7
2019-04-05 07:00:28,20,21.6
2019-04-05 07:10:29,20,21.5
2019-04-05 07:20:29,20,21.4
2019-04-05 07:30:29,20,21.3
2019-04-05 07:40:30,20,21.4
2019-04-05 07:50:30,20,21.4
2019-04-05 08:00:30,19,21.4
2019-04-05 08:10:31,19,21.4
2019-04-05 08:20:31,19,21.2
2019-04-05 08:30:31,19,21.2
2019-04-05 08:40:32,19,21.1
2019-04-05 08:50:32,19,21.1
2019-04-05 09:00:32,18,21.1
2019-04-05 09:10:32,18,21
2019-04-05 09:20:33,18,21
2019-04-05 09:30:33,18,20.9
2019-04-05 09:40:33,18,20.8
2019-04-05 09:50:34,18,20.9
2019-04-05 10:00:34,18,20.9
2019-04-05 10:10:34,18,20.7
2019-04-05 10:20:35,18,20.8
2019-04-05 10:30:35,18,20.7
2019-04-05 10:40:35,18,20.8
2019-04-05 10:50:36,17,20.7
2019-04-05 11:00:36,18,20.7
2019-04-05 11:10:37,18,20.6
2019-04-05 11:20:37,17,20.5
2019-04-05 11:30:37,17,20.5
2019-04-05 11:40:38,17,20.5
2019-04-05 11:50:38,17,20.4
2019-04-06 12:00:38,17,20.4
2019-04-06 12:10:39,17,20.4
2019-04-06 12:20:39,17,20.4
2019-04-06 12:30:39,17,20.4
2019-04-06 12:40:40,17,20.5
2019-04-06 12:50:40,17,20.5
2019-04-06 01:00:40,17,20.4
2019-04-06 01:10:41,17,20.4
2019-04-06 01:20:41,17,20.4
2019-04-06 01:30:41,17,20.4
2019-04-06 01:40:42,17,20.4
2019-04-06 01:50:42,18,20.4
2019-04-06 02:00:42,17,20.3
2019-04-06 02:10:43,17,20.4
2019-04-06 02:20:43,17,20.3
2019-04-06 02:30:44,17,20.2
2019-04-06 02:50:45,16,20.2
2019-04-06 03:00:46,17,20.2
2019-04-06 03:10:46,16,20.2
2019-04-06 03:20:46,16,20.2
2019-04-06 03:30:47,16,20.2
2019-04-06 03:40:47,16,20.3
2019-04-06 03:50:47,16,20.2
2019-04-06 04:00:48,16,20.2
2019-04-06 04:10:48,16,20.2
2019-04-06 04:20:48,15,20.3
2019-04-06 04:30:49,16,20.2
2019-04-06 04:40:49,16,20.2
2019-04-06 04:50:49,16,20.1
2019-04-06 05:00:50,16,20.3
2019-04-06 05:10:50,16,20.4
2019-04-06 05:20:51,16,20.4
2019-04-06 05:30:51,16,20.3
2019-04-06 05:40:51,16,20.5
2019-04-06 05:50:51,15,20.4
2019-04-06 06:00:52,15,20.6
2019-04-06 06:10:52,15,20.7
2019-04-06 06:20:52,15,20.6
2019-04-06 06:30:53,15,20.8
2019-04-06 06:40:53,15,20.8
2019-04-06 06:50:53,15,21
2019-04-06 07:00:54,15,20.9
2019-04-06 07:10:54,15,21.2
2019-04-06 07:20:54,15,21.3
2019-04-06 07:30:55,15,21.3
2019-04-06 07:40:55,15,21.4
2019-04-06 07:50:55,15,21.4
2019-04-06 08:00:56,15,21.6
2019-04-06 08:10:56,15,21.7
2019-04-06 08:20:56,15,21.8
2019-04-06 08:30:57,15,22
2019-04-06 08:40:57,15,21.9
2019-04-06 08:50:57,15,21.9
2019-04-06 09:00:58,15,22.2
2019-04-06 09:10:58,14,22.3
2019-04-06 09:20:58,14,22.3
2019-04-06 09:30:59,15,22.4
2019-04-06 09:40:59,15,22.5
2019-04-06 09:50:59,14,22.6
2019-04-06 10:01:00,14,22.7
2019-04-06 10:11:00,14,22.8
2019-04-06 10:21:00,14,22.8
2019-04-06 10:31:01,14,22.8
2019-04-06 10:41:01,14,22.9
2019-04-06 10:51:01,14,23
2019-04-06 11:01:02,14,23
2019-04-06 11:11:02,14,23.1
2019-04-06 11:21:03,14,23.1
2019-04-06 11:31:03,14,23.2
2019-04-06 11:41:03,14,23.2
2019-04-06 11:51:03,14,23.3
2019-04-06 12:01:04,14,23.3
2019-04-06 12:11:04,14,23.4
2019-04-06 12:21:05,14,23.4
2019-04-06 12:31:05,14,23.4
2019-04-06 12:41:05,14,23.4
2019-04-06 12:51:06,14,23.4
2019-04-06 01:01:06,14,23.4
2019-04-06 01:11:06,14,23.5
2019-04-06 01:21:06,14,23.4
2019-04-06 01:31:07,14,23.5
2019-04-06 01:41:07,14,23.5
2019-04-06 01:51:07,14,23.5
2019-04-06 02:01:08,14,23.5
2019-04-06 02:11:08,13,23.5
2019-04-06 02:21:08,13,23.5
2019-04-06 02:31:09,13,23.5
2019-04-06 02:41:09,13,23.5
2019-04-06 02:51:09,13,23.4
